unit_id,time_cycle,wear_value,temperature
8,1,0.06135,35.332
8,2,0.06864,35.568
8,3,0.06563,35.422
8,4,0.06635,35.461
8,5,0.06074,35.315
8,6,0.06068,35.321
8,7,0.06317,35.864
8,8,0.06505,35.113
8,9,0.06479,35.493
8,10,0.07214,35.422
8,11,0.05924,35.438
8,12,0.06017,35.207
8,13,0.06479,35.375
8,14,0.0687,35.333
8,15,0.06498,35.39
8,16,0.0668,35.45
8,17,0.06807,35.625
8,18,0.06803,35.546
8,19,0.06027,35.306
8,20,0.06865,35.614
8,21,0.16410000000000002,46.87060384728946
8,22,0.06471,35.495
8,23,0.07128,35.441
8,24,0.07091,35.54
8,25,0.06693,35.391
8,26,0.07056,35.573
8,27,0.07682,35.466
8,28,0.06993,35.389
8,29,0.06453,35.382
8,30,0.06871,36.053
8,31,0.06758,35.22
8,32,0.06956,35.072
8,33,0.06826,35.463
8,34,0.07196,35.731
8,35,0.06693,35.403
8,36,0.06604,35.189
8,37,0.0705,35.252
8,38,0.06777,35.251
8,39,0.07179,35.893
8,40,0.06456,35.014
8,41,0.06943,35.488
8,42,0.07098,35.427
8,43,0.06948,35.559
8,44,0.07462,35.2
8,45,0.06916,35.522
8,46,0.06714,35.784
8,47,0.06846,35.456
8,48,0.07341,35.448
8,49,0.06398,35.287
8,50,0.07567,35.545
8,51,0.06836,35.648
8,52,0.07062,35.407
8,53,0.07273,35.706
8,54,0.08186,35.905
8,55,0.07717,35.542
8,56,0.06863,35.48
8,57,0.07336,35.35
8,58,0.07244,35.626
8,59,0.07479,35.695
8,60,0.07473,35.492
8,61,0.07172,35.292
8,62,0.08113,35.728
8,63,0.07331,35.378
8,64,0.08617,35.614
8,65,0.07294,35.64
8,66,0.07728,35.837
8,67,0.08234,35.851
8,68,0.07111,35.468
8,69,0.0768,36.049
8,70,0.07021,35.741
8,71,0.07676,35.803
8,72,0.07588,35.448
8,73,0.07953,35.823
8,74,0.08066,35.713
8,75,0.07462,35.279
8,76,0.08055,35.798
8,77,0.07367,35.464
8,78,0.07592,35.321
8,79,0.07478,35.368
8,80,0.07666,35.485
8,81,0.07207,35.943
8,82,0.08386,35.625
8,83,0.08021,35.789
8,84,0.08416,35.623
8,85,0.08405,35.675
8,86,0.07462,35.736
8,87,0.08541,36.33
8,88,0.07574,35.754
8,89,0.07919,35.842
8,90,0.07524,35.351
8,91,0.07832,35.683
8,92,0.07916,35.816
8,93,0.08613,35.948
8,94,0.08881,35.966
8,95,0.07778,35.929
8,96,0.08054,35.895
8,97,0.08958,35.99
8,98,0.07762,35.469
8,99,0.08922,35.857
8,100,0.08458,35.948
8,101,0.08738,35.909
8,102,0.0841,35.723
8,103,0.08871,35.991
8,104,0.08459,36.012
8,105,0.08545,35.643
8,106,0.08329,35.573
8,107,0.08559,36.063
8,108,0.08382,35.818
8,109,0.08478,35.748
8,110,0.08174,35.693
8,111,0.08737,35.961
8,112,0.08942,35.656
8,113,0.09325,36.016
8,114,0.0,23.857528398772303
8,115,0.08761,35.902
8,116,0.09198,35.599
8,117,0.08832,35.822
8,118,0.09191,36.185
8,119,0.08821,35.771
8,120,0.08966,35.74
8,121,0.0,21.854644114654434
8,122,0.08833,35.958
8,123,0.08617,35.716
8,124,0.09209,36.285
8,125,0.09274,35.523
8,126,0.08629,35.838
8,127,0.09719,36.13
8,128,0.09585,36.26
8,129,0.09348,36.158
8,130,0.08957,35.717
8,131,0.08934,35.839
8,132,0.09686,36.071
8,133,0.09777,35.881
8,134,0.09724,35.757
8,135,0.10395,36.133
8,136,0.09703,36.369
8,137,0.09452,35.775
8,138,0.09561,36.009
8,139,0.10223,36.306
8,140,0.11131,35.895
8,141,0.10398,36.083
8,142,0.09973,35.983
8,143,0.09897,36.428
8,144,0.10652,36.251
8,145,0.1091,35.997
8,146,0.09893,35.655
8,147,0.10201,36.186
8,148,0.10578,36.261
8,149,0.1003,36.28
8,150,0.10748,36.413
8,151,0.09954,36.165
8,152,0.10295,36.094
8,153,0.11044,36.345
8,154,0.1055,36.227
8,155,0.10339,36.412
8,156,0.10931,36.528
8,157,0.10865,36.186
8,158,0.10834,36.459
8,159,0.10919,36.431
8,160,0.11115,35.947
8,161,0.11105,36.104
8,162,0.11413,36.165
8,163,0.11837,36.472
8,164,0.11463,36.545
8,165,0.11988,36.517
8,166,0.11363,36.038
8,167,0.11467,36.291
8,168,0.11855,36.425
8,169,0.12159,36.434
8,170,0.11934,36.747
8,171,0.12167,36.546
8,172,0.11863,36.369
8,173,0.11838,36.382
8,174,0.12557,36.594
8,175,0.11791,36.834
8,176,0.12536,36.353
8,177,0.1231,36.61
8,178,0.13248,36.559
8,179,0.13036,37.017
8,180,0.12476,36.566
8,181,0.12394,36.564
8,182,0.12877,36.836
8,183,0.13412,36.664
8,184,0.12273,36.576
8,185,0.13263,36.833
8,186,0.13102,36.775
8,187,0.13926,36.996
8,188,0.13259,36.683
8,189,0.1343,37.145
8,190,0.13516,36.831
8,191,0.13488,37.049
8,192,0.14557,37.139
8,193,0.139,36.922
8,194,0.13008,36.88
8,195,0.14111,37.043
8,196,0.1387,36.831
8,197,0.14088,37.157
8,198,0.142,37.392
8,199,0.14624,36.808
8,200,0.14502,36.908
8,201,0.13778,37.209
8,202,0.1504,37.255
8,203,0.1493,36.85
8,204,0.14776,37.263
8,205,0.14657,36.563
8,206,0.15095,37.131
8,207,0.15349,37.358
8,208,0.15661,37.328
8,209,0.15996,37.041
8,210,0.15833,37.437
8,211,0.1525,36.891
8,212,0.15564,37.124
8,213,0.16281,37.281
8,214,0.15755,37.173
8,215,0.16665,37.485
8,216,0.16268,37.379
8,217,0.16979,37.397
8,218,0.17112,37.617
8,219,0.16647,37.979
8,220,0.16416,37.361
8,221,0.16473,37.634
8,222,0.17772,38.044
8,223,0.17717,37.659
8,224,0.17214,37.261
8,225,0.18308,37.914
8,226,0.17433,37.906
8,227,0.17378,37.71
8,228,0.17837,37.851
8,229,0.18021,37.471
8,230,0.18218,38.012
8,231,0.1832,37.978
8,232,0.18058,37.764
8,233,0.18374,37.983
8,234,0.18784,38.056
8,235,0.19357,38.174
8,236,0.19183,37.8
8,237,0.19226,37.902
8,238,0.19245,37.938
8,239,0.19147,37.601
8,240,0.19431,38.09
8,241,0.19319,38.031
8,242,0.20781,38.533
8,243,0.20842,38.419
8,244,0.20818,38.191
8,245,0.20261,37.674
8,246,0.21163,38.715
8,247,0.20639,38.249
8,248,0.20733,38.395
8,249,0.2166,38.161
8,250,0.21551,38.432
8,251,0.21612,38.591
8,252,0.21673,38.491
8,253,0.21847,38.742
8,254,0.22285,38.682
8,255,0.21797,38.462
8,256,0.22855,38.762
8,257,0.22952,39.128
8,258,0.23297,38.864
8,259,0.22874,38.248
8,260,0.2321,38.763
8,261,0.23634,38.884
8,262,0.23553,38.542
8,263,0.23511,38.985
8,264,0.24781,39.131
8,265,0.24436,39.27
8,266,0.24193,39.103
8,267,0.24436,39.253
8,268,0.2501,39.257
8,269,0.24856,39.308
8,270,0.26225,39.246
8,271,0.2548,39.341
8,272,0.26158,39.322
8,273,0.2494,39.455
8,274,0.2661,39.178
8,275,0.26298,39.776
8,276,0.27357,39.868
8,277,0.26948,39.613
8,278,0.27209,39.875
8,279,0.27157,39.478
8,280,0.2816,39.836
8,281,0.28559,39.793
8,282,0.2824,39.677
8,283,0.28522,39.624
8,284,0.28584,39.645
8,285,0.2932,40.227
8,286,0.28616,40.206
8,287,0.30576,40.351
8,288,0.29592,40.704
8,289,0.29596,40.144
8,290,0.30474,40.59
8,291,0.30827,40.294
8,292,0.30587,40.276
8,293,0.30853,40.408
8,294,0.31321,40.196
8,295,0.32342,40.605
8,296,0.31631,40.525
8,297,0.32466,40.381
8,298,0.32876,40.605
8,299,0.33735,41.096
8,300,0.33202,40.732
8,301,0.33634,41.093
8,302,0.33984,40.999
8,303,0.3434,40.995
8,304,0.34505,40.732
8,305,0.3536,41.385
8,306,0.34994,41.63
8,307,0.35675,41.183
8,308,0.36323,41.603
8,309,0.36483,41.471
8,310,0.36853,41.58
8,311,0.37247,41.332
8,312,0.37207,42.049
8,313,0.37434,41.631
8,314,0.37926,41.609
8,315,0.3759,41.737
8,316,0.389,42.042
8,317,0.39164,42.116
8,318,0.40012,42.243
8,319,0.39758,42.173
8,320,0.40609,42.686
8,321,0.4052,42.405
8,322,0.41304,42.348
8,323,0.4158,42.31
8,324,0.41271,42.613
8,325,0.42237,42.779
8,326,0.428,42.659
8,327,0.43211,42.692
8,328,0.44211,42.873
8,329,0.44007,42.894
8,330,0.44749,43.189
8,331,0.44754,43.427
8,332,0.45419,43.496
8,333,0.45465,43.121
8,334,0.46356,43.521
8,335,0.47024,43.707
8,336,0.47322,43.459
8,337,0.48466,43.986
8,338,0.48467,43.852
8,339,0.48793,43.825
8,340,0.49337,44.127
8,341,0.49661,44.404
8,342,0.49655,44.126
8,343,0.50835,44.925
8,344,0.51106,44.68
8,345,0.51634,45.058
8,346,0.51499,44.661
8,347,0.52075,44.259
8,348,0.53377,45.056
8,349,0.53684,45.07
8,350,0.55582,45.43
8,351,0.55098,45.252
8,352,0.5557,45.431
8,353,0.55851,45.901
8,354,0.57056,45.812
8,355,0.5624,45.545
8,356,0.58826,46.102
8,357,0.58776,46.426
8,358,0.59019,46.019
8,359,0.5856,46.23
8,360,0.59818,46.387
8,361,0.60261,46.39
8,362,0.61398,46.731
8,363,0.7156899999999999,53.39534260163185
8,364,0.62414,46.551
8,365,0.63255,47.065
8,366,0.64015,47.487
8,367,0.64516,47.294
8,368,0.64836,47.548
8,369,0.66026,47.544
8,370,0.65872,47.885
8,371,0.66833,47.676
8,372,0.68165,47.828
8,373,0.6813,47.636
8,374,0.6973,48.28
8,375,0.71334,48.52
8,376,0.70524,48.439
8,377,0.71728,48.706
8,378,0.72622,48.788
8,379,0.72579,48.615
8,380,0.73005,48.959
8,381,0.74546,49.253
8,382,0.75945,49.912
8,383,0.76103,49.34
8,384,0.76808,49.724
8,385,0.77579,49.863
8,386,0.78397,50.093
8,387,0.7923,50.384
8,388,0.80463,50.413
8,389,0.81672,50.648
8,390,0.8137,50.858
8,391,0.82554,51.089
8,392,0.82792,51.353
8,393,0.84906,51.208
8,394,0.84938,51.85
8,395,0.86138,51.595
8,396,0.8644,51.754
8,397,0.88179,52.324
8,398,0.88644,51.973
8,399,0.90329,52.825
8,400,0.90475,52.87
8,401,0.92085,53.202
8,402,0.93018,52.672
8,403,0.93974,53.584
8,404,0.94676,53.439
8,405,0.95973,53.203
8,406,0.97734,53.965
8,407,0.98301,54.244
8,408,0.99646,54.619
8,409,1.00106,54.454
9,0,0.04684,31.283
9,1,0.04892,31.507
9,2,0.05507,31.566
9,3,0.0,24.052165817566287
9,4,0.0498,31.623
9,5,0.04105,31.293
9,6,0.04407,31.192
9,7,0.0,25.13620575624666
9,8,0.04523,31.298
9,9,0.04595,31.922
9,10,0.04936,31.247
9,11,0.05369,31.776
9,12,0.05573,31.964
9,13,0.05155,31.39
9,14,0.04808,31.33
9,15,0.04744,31.623
9,16,0.04923,31.606
9,17,0.0521,31.252
9,18,0.04271,31.029
9,19,0.04805,31.414
9,20,0.04734,31.514
9,21,0.04801,31.438
9,22,0.05078,31.791
9,23,0.04661,31.799
9,24,0.04833,31.125
9,25,0.05004,32.077
9,26,0.05469,31.646
9,27,0.0545,31.367
9,28,0.05283,31.487
9,29,0.05898,31.592
9,30,0.05045,31.204
9,31,0.05275,31.544
9,32,0.04761,31.469
9,33,0.05358,31.705
9,34,0.05774,31.607
9,35,0.04898,31.241
9,36,0.06042,31.677
9,37,0.06061,31.748
9,38,0.05689,31.759
9,39,0.04924,31.474
9,40,0.04945,31.36
9,41,0.05723,31.373
9,42,0.05718,31.277
9,43,0.0598,31.498
9,44,0.0514,31.17
9,45,0.05348,31.119
9,46,0.0539,31.729
9,47,0.05564,31.309
9,48,0.0576,31.613
9,49,0.06484,31.894
9,50,0.05855,31.786
9,51,0.05711,31.56
9,52,0.06462,31.404
9,53,0.06219,31.658
9,54,0.05749,31.473
9,55,0.05962,31.619
9,56,0.0577,31.447
9,57,0.0521,31.327
9,58,0.05804,31.625
9,59,0.06832,31.684
9,60,0.05675,31.425
9,61,0.06185,31.791
9,62,0.06454,31.895
9,63,0.06591,31.702
9,64,0.07065,31.785
9,65,0.0633,31.963
9,66,0.06555,31.302
9,67,0.06374,31.885
9,68,0.05879,31.76
9,69,0.06617,32.0
9,70,0.0623,31.882
9,71,0.06617,32.116
9,72,0.07715,32.298
9,73,0.06841,32.274
9,74,0.0694,31.648
9,75,0.06733,31.94
9,76,0.0713,31.644
9,77,0.06415,31.653
9,78,0.07119,32.0
9,79,0.07016,31.679
9,80,0.07709,31.775
9,81,0.07591,32.113
9,82,0.07639,31.886
9,83,0.07128,31.88
9,84,0.07054,31.899
9,85,0.07936,31.777
9,86,0.07103,31.711
9,87,0.07391,31.896
9,88,0.07801,32.015
9,89,0.07678,32.063
9,90,0.07722,32.133
9,91,0.07642,32.305
9,92,0.08776,32.352
9,93,0.0792,32.158
9,94,0.0746,31.974
9,95,0.0768,32.085
9,96,0.07756,31.93
9,97,0.07373,31.685
9,98,0.0834,31.946
9,99,0.08702,32.004
9,100,0.08537,32.009
9,101,0.0859,31.865
9,102,0.08337,31.95
9,103,0.08956,32.34
9,104,0.08195,32.049
9,105,0.08466,32.336
9,106,0.09372,32.046
9,107,0.09284,32.151
9,108,0.08945,32.252
9,109,0.09866,32.236
9,110,0.09569,32.141
9,111,0.08836,32.229
9,112,0.09439,31.782
9,113,0.09995,32.035
9,114,0.09576,32.642
9,115,0.10622,32.521
9,116,0.09272,32.571
9,117,0.10299,32.429
9,118,0.09818,32.283
9,119,0.10038,32.535
9,120,0.10064,32.39
9,121,0.10664,32.305
9,122,0.10376,32.207
9,123,0.10691,32.22
9,124,0.11127,32.435
9,125,0.10187,32.43
9,126,0.11708,32.961
9,127,0.10385,32.275
9,128,0.11129,33.146
9,129,0.11046,32.495
9,130,0.12171,32.953
9,131,0.12121,32.758
9,132,0.11802,33.101
9,133,0.1193,33.089
9,134,0.12291,32.731
9,135,0.1228,33.133
9,136,0.12708,33.017
9,137,0.1184,32.486
9,138,0.12123,32.802
9,139,0.12767,32.743
9,140,0.13493,32.935
9,141,0.12704,33.042
9,142,0.13813,33.665
9,143,0.13831,33.574
9,144,0.13291,33.578
9,145,0.13212,33.029
9,146,0.14366,33.048
9,147,0.13959,33.068
9,148,0.14397,33.66
9,149,0.14722,33.35
9,150,0.1376,33.337
9,151,0.15432,33.25
9,152,0.15296,33.6
9,153,0.15918,33.546
9,154,0.15396,33.491
9,155,0.16477,34.015
9,156,0.16176,33.948
9,157,0.15463,33.755
9,158,0.16193,34.101
9,159,0.16449,33.63
9,160,0.17338,34.117
9,161,0.17178,34.026
9,162,0.17802,34.16
9,163,0.17694,34.16
9,164,0.18675,34.017
9,165,0.18037,34.136
9,166,0.18217,33.807
9,167,0.19348,33.956
9,168,0.19026,34.487
9,169,0.19575,34.371
9,170,0.19316,34.464
9,171,0.19651,34.518
9,172,0.204,34.65
9,173,0.2039,35.025
9,174,0.21098,34.709
9,175,0.21374,34.667
9,176,0.21434,35.312
9,177,0.21607,34.854
9,178,0.22063,34.757
9,179,0.22752,35.114
9,180,0.23292,35.381
9,181,0.23638,35.107
9,182,0.23891,35.476
9,183,0.2359,35.217
9,184,0.23786,35.456
9,185,0.25012,35.862
9,186,0.25039,35.671
9,187,0.25916,35.612
9,188,0.25557,35.544
9,189,0.26186,35.645
9,190,0.26467,36.053
9,191,0.27121,36.074
9,192,0.27369,35.941
9,193,0.2814,36.249
9,194,0.28782,36.617
9,195,0.28647,36.501
9,196,0.28953,36.807
9,197,0.2954,36.652
9,198,0.29898,36.558
9,199,0.31439,36.744
9,200,0.32199,37.064
9,201,0.32213,37.149
9,202,0.32521,36.847
9,203,0.32674,37.403
9,204,0.33259,37.313
9,205,0.33322,37.19
9,206,0.34945,37.378
9,207,0.35347,37.753
9,208,0.35541,37.702
9,209,0.36024,37.778
9,210,0.37189,38.013
9,211,0.28147,23.546333503446206
9,212,0.37813,38.423
9,213,0.38923,38.128
9,214,0.38901,38.431
9,215,0.39335,38.962
9,216,0.40963,38.879
9,217,0.41176,38.806
9,218,0.41218,38.588
9,219,0.43467,39.715
9,220,0.43193,39.525
9,221,0.44355,39.71
9,222,0.44326,39.217
9,223,0.46126,39.556
9,224,0.46365,39.928
9,225,0.47025,40.201
9,226,0.47738,40.365
9,227,0.4888,40.942
9,228,0.49099,40.574
9,229,0.5067,40.842
9,230,0.50824,41.177
9,231,0.5237,40.992
9,232,0.53303,41.779
9,233,0.54022,41.588
9,234,0.5559,41.719
9,235,0.56597,42.316
9,236,0.56497,41.968
9,237,0.57635,41.97
9,238,0.58946,42.433
9,239,0.59976,42.564
9,240,0.6126,43.236
9,241,0.61661,43.243
9,242,0.63049,43.756
9,243,0.63695,43.563
9,244,0.64964,43.865
9,245,0.66567,44.058
9,246,0.67362,44.546
9,247,0.69226,44.838
9,248,0.69825,44.817
9,249,0.71318,45.218
9,250,0.71681,45.363
9,251,0.73261,45.292
9,252,0.74226,45.732
9,253,0.75799,45.636
9,254,0.77399,46.335
9,255,0.78843,46.607
9,256,0.81021,47.287
9,257,0.81501,47.271
9,258,0.83705,47.931
9,259,0.84045,47.616
9,260,0.85782,48.083
9,261,0.87376,48.508
9,262,0.89456,49.113
9,263,0.90607,48.844
9,264,0.91926,49.34
9,265,0.93479,49.994
9,266,0.95171,50.24
9,267,0.96666,50.558
9,268,0.9901,51.215
9,269,1.00372,51.082
10,0,0.03293,31.705
10,1,0.03313,31.722
10,2,0.03355,31.32
10,3,0.02576,31.704
10,4,0.03728,31.717
10,5,0.03221,31.818
10,6,0.03601,31.459
10,7,0.02975,31.625
10,8,0.03616,32.368
10,9,0.03249,31.486
10,10,0.03507,32.102
10,11,0.03395,31.626
10,12,0.03741,32.035
10,13,0.02953,31.762
10,14,0.03768,32.147
10,15,0.03348,31.723
10,16,0.03872,31.697
10,17,0.03562,31.579
10,18,0.03819,31.873
10,19,0.03906,32.047
10,20,0.02916,31.96
10,21,0.04032,32.16
10,22,0.03113,31.668
10,23,0.03482,31.691
10,24,0.04107,32.033
10,25,0.02355,31.588
10,26,0.03304,31.767
10,27,0.03303,31.943
10,28,0.0,24.405290338683137
10,29,0.03328,31.78
10,30,0.03478,31.67
10,31,0.03709,31.986
10,32,0.041,32.253
10,33,0.03217,31.922
10,34,0.03118,31.87
10,35,0.03299,31.576
10,36,0.03624,31.336
10,37,0.02819,31.613
10,38,0.0356,31.779
10,39,0.02903,31.508
10,40,0.0,23.125133122921085
10,41,0.03543,32.08
10,42,0.03716,31.747
10,43,0.03453,31.543
10,44,0.0353,32.067
10,45,0.03855,32.215
10,46,0.03468,32.097
10,47,0.03519,32.136
10,48,0.03596,32.004
10,49,0.04203,31.992
10,50,0.03709,32.152
10,51,0.03577,31.593
10,52,0.04495,32.017
10,53,0.0371,32.126
10,54,0.03412,31.61
10,55,0.03766,31.551
10,56,0.03558,31.901
10,57,0.03574,31.548
10,58,0.04328,32.086
10,59,0.04272,31.998
10,60,0.03357,31.851
10,61,0.03632,31.637
10,62,0.04316,31.937
10,63,0.03001,31.964
10,64,0.03545,31.727
10,65,0.1305,45.311904667013074
10,66,0.0325,31.779
10,67,0.04141,32.098
10,68,0.03762,31.568
10,69,0.03472,31.866
10,70,0.03491,31.874
10,71,0.04089,32.191
10,72,0.03336,32.23
10,73,0.04144,32.014
10,74,0.04283,32.526
10,75,0.03282,31.731
10,76,0.02917,31.714
10,77,0.04026,31.974
10,78,0.03628,31.462
10,79,0.04051,32.279
10,80,0.03676,31.973
10,81,0.03297,31.872
10,82,0.03778,31.761
10,83,0.03643,31.797
10,84,0.04111,31.743
10,85,0.03811,31.914
10,86,0.03542,32.207
10,87,0.03652,31.745
10,88,0.03615,32.228
10,89,0.04239,31.853
10,90,0.04473,32.145
10,91,0.04146,31.946
10,92,0.03756,31.974
10,93,0.0385,32.296
10,94,0.03573,32.164
10,95,0.04049,32.048
10,96,0.0444,31.97
10,97,0.04466,31.561
10,98,0.03845,31.747
10,99,0.03646,31.833
10,100,0.04315,32.202
10,101,0.04271,31.916
10,102,0.04336,32.092
10,103,0.04577,32.289
10,104,0.04228,31.858
10,105,0.03969,31.856
10,106,0.04119,32.061
10,107,0.04546,32.115
10,108,0.04281,32.081
10,109,0.04083,31.812
10,110,0.03602,31.725
10,111,0.04509,31.974
10,112,0.0424,32.134
10,113,0.04558,31.913
10,114,0.04765,32.411
10,115,0.0393,31.79
10,116,0.04874,32.186
10,117,0.03526,31.563
10,118,0.0433,31.833
10,119,0.04281,32.058
10,120,0.05048,32.205
10,121,0.04909,32.511
10,122,0.0507,32.327
10,123,0.03728,31.991
10,124,0.0495,32.22
10,125,0.05246,32.49
10,126,0.04793,32.411
10,127,0.04717,31.674
10,128,0.04402,32.325
10,129,0.04297,32.012
10,130,0.0422,32.392
10,131,0.05329,32.164
10,132,0.04734,32.041
10,133,0.0494,32.336
10,134,0.05038,32.327
10,135,0.05906,32.295
10,136,0.04067,31.914
10,137,0.04144,31.716
10,138,0.0439,31.898
10,139,0.04429,32.196
10,140,0.04629,32.112
10,141,0.05209,32.155
10,142,0.04766,32.259
10,143,0.04116,31.529
10,144,0.05052,32.363
10,145,0.05761,32.492
10,146,0.05285,32.29
10,147,0.05097,32.611
10,148,0.04151,32.099
10,149,0.05876,32.549
10,150,0.05705,32.319
10,151,0.05054,32.272
10,152,0.04203,31.797
10,153,0.04674,32.325
10,154,0.05485,32.449
10,155,0.05489,32.353
10,156,0.05664,32.435
10,157,0.0523,32.261
10,158,0.05505,32.306
10,159,0.05646,32.202
10,160,0.04841,32.344
10,161,0.0527,32.234
10,162,0.05686,32.318
10,163,0.05275,32.606
10,164,0.05997,32.84
10,165,0.05294,32.578
10,166,0.05053,32.084
10,167,0.04519,32.452
10,168,0.0514,32.264
10,169,0.05149,32.431
10,170,0.0539,32.097
10,171,0.05744,32.169
10,172,0.0526,31.901
10,173,0.05054,32.301
10,174,0.04866,31.917
10,175,0.05679,32.329
10,176,0.06506,33.033
10,177,0.05391,32.47
10,178,0.16067,38.646485012431455
10,179,0.05199,32.303
10,180,0.05758,32.373
10,181,0.06034,32.386
10,182,0.05427,32.39
10,183,0.06073,32.311
10,184,0.06322,32.261
10,185,0.05751,32.406
10,186,0.05759,32.347
10,187,0.06794,32.576
10,188,0.07055,32.905
10,189,0.06148,32.663
10,190,0.07156,32.647
10,191,0.0573,32.301
10,192,0.06224,32.243
10,193,0.06255,32.935
10,194,0.06341,32.562
10,195,0.06068,32.725
10,196,0.0602,32.901
10,197,0.07159,32.898
10,198,0.06417,32.848
10,199,0.06895,32.613
10,200,0.06284,32.34
10,201,0.06695,32.852
10,202,0.06028,32.443
10,203,0.06067,32.365
10,204,0.06864,32.618
10,205,0.06562,32.356
10,206,0.06796,32.737
10,207,0.06469,32.618
10,208,0.06872,32.604
10,209,0.0625,32.957
10,210,0.06627,32.68
10,211,0.07326,33.598
10,212,0.06465,32.745
10,213,0.06721,32.618
10,214,0.06758,32.511
10,215,0.07072,32.528
10,216,0.0751,32.954
10,217,0.07343,32.804
10,218,0.07071,32.88
10,219,0.06797,32.675
10,220,0.06963,32.614
10,221,0.06508,32.935
10,222,0.07123,33.069
10,223,0.07871,32.786
10,224,0.07054,33.33
10,225,0.08237,33.138
10,226,0.07687,32.866
10,227,0.07804,32.881
10,228,0.06867,32.502
10,229,0.07737,32.78
10,230,0.07751,32.795
10,231,0.07514,33.115
10,232,0.07977,33.07
10,233,0.0828,33.252
10,234,0.08558,33.141
10,235,0.07859,32.78
10,236,0.07912,33.247
10,237,0.08656,33.452
10,238,0.07472,33.149
10,239,0.07508,33.122
10,240,0.0815,33.261
10,241,0.07819,33.263
10,242,0.07822,32.896
10,243,0.08064,32.746
10,244,0.08558,33.594
10,245,0.09644,33.552
10,246,0.09082,33.424
10,247,0.08893,33.257
10,248,0.0883,33.415
10,249,0.0858,33.223
10,250,0.08848,33.478
10,251,0.08505,33.208
10,252,0.09758,33.797
10,253,0.09594,33.524
10,254,0.09246,33.623
10,255,0.09804,33.186
10,256,0.08718,33.539
10,257,0.09197,33.275
10,258,0.08871,33.208
10,259,0.08878,33.739
10,260,0.09496,33.48
10,261,0.09807,33.77
10,262,0.10018,33.85
10,263,0.09455,33.421
10,264,0.10084,33.548
10,265,0.09844,33.667
10,266,0.1023,33.339
10,267,0.10273,33.659
10,268,0.10342,33.881
10,269,0.10774,34.115
10,270,0.10743,34.125
10,271,0.10394,33.746
10,272,0.10702,33.971
10,273,0.10304,33.796
10,274,0.1049,33.595
10,275,0.11097,33.945
10,276,0.11478,33.714
10,277,0.10514,33.779
10,278,0.11271,34.061
10,279,0.1102,33.687
10,280,0.10513,33.837
10,281,0.10512,33.666
10,282,0.1134,33.804
10,283,0.11865,34.391
10,284,0.10678,33.632
10,285,0.10477,33.606
10,286,0.11784,34.041
10,287,0.11748,33.809
10,288,0.1197,34.064
10,289,0.11744,34.094
10,290,0.1132,33.765
10,291,0.12306,34.347
10,292,0.024289999999999992,26.71386394203097
10,293,0.12158,33.881
10,294,0.12086,34.201
10,295,0.13069,34.615
10,296,0.12996,34.578
10,297,0.12193,34.26
10,298,0.12668,34.18
10,299,0.12517,34.285
10,300,0.13412,34.157
10,301,0.13351,34.369
10,302,0.1242,34.535
10,303,0.13363,34.81
10,304,0.23493,40.610161626554444
10,305,0.13499,34.566
10,306,0.13518,34.851
10,307,0.13174,34.377
10,308,0.13469,34.167
10,309,0.13755,34.29
10,310,0.13829,34.861
10,311,0.13727,34.995
10,312,0.13444,34.82
10,313,0.1441,34.505
10,314,0.15338,35.092
10,315,0.14016,34.458
10,316,0.14395,34.819
10,317,0.1464,34.852
10,318,0.1497,34.925
10,319,0.14061,34.722
10,320,0.14008,34.808
10,321,0.14684,34.957
10,322,0.15724,35.021
10,323,0.15746,35.131
10,324,0.16148,35.255
10,325,0.15236,35.214
10,326,0.15525,34.988
10,327,0.15637,35.178
10,328,0.16495,35.037
10,329,0.16098,35.439
10,330,0.16298,35.632
10,331,0.16325,35.34
10,332,0.16727,35.508
10,333,0.1647,35.52
10,334,0.16503,35.304
10,335,0.16691,35.749
10,336,0.15755,35.299
10,337,0.17199,35.282
10,338,0.17452,35.783
10,339,0.17709,35.229
10,340,0.18165,35.738
10,341,0.18041,35.999
10,342,0.17565,35.851
10,343,0.17912,35.401
10,344,0.18685,35.873
10,345,0.18029,35.767
10,346,0.18635,36.003
10,347,0.18902,35.821
10,348,0.18544,35.966
10,349,0.1976,36.302
10,350,0.19596,36.288
10,351,0.19131,36.102
10,352,0.19422,36.353
10,353,0.20205,36.52
10,354,0.20298,36.281
10,355,0.19827,36.199
10,356,0.20289,36.4
10,357,0.20628,36.379
10,358,0.20528,36.675
10,359,0.19861,36.778
10,360,0.20752,36.194
10,361,0.21108,36.704
10,362,0.21194,36.919
10,363,0.21709,36.923
10,364,0.21775,36.861
10,365,0.22492,36.784
10,366,0.22027,36.964
10,367,0.22487,36.909
10,368,0.21657,36.88
10,369,0.22662,37.424
10,370,0.22238,37.24
10,371,0.23891,37.39
10,372,0.22628,37.036
10,373,0.23353,37.43
10,374,0.23315,37.618
10,375,0.23312,36.958
10,376,0.24409,37.154
10,377,0.24096,38.146
10,378,0.24385,37.378
10,379,0.24582,37.646
10,380,0.24886,37.873
10,381,0.24625,38.006
10,382,0.2536,38.017
10,383,0.25235,38.094
10,384,0.25609,37.996
10,385,0.25566,37.729
10,386,0.26445,38.082
10,387,0.26061,37.936
10,388,0.26917,38.175
10,389,0.26827,38.279
10,390,0.26347,37.85
10,391,0.2749,38.312
